well_id,timestamp,split,score,pca_t2,pca_spe,pca_t2_z,pca_spe_z
3261,2025-10-05 02:36:00,train,23.298709869384766,78.52831268310547,661.9984130859375,6.877992153167725,16.420717239379883
3261,2025-10-05 02:38:00,train,21.34834861755371,62.18424987792969,662.8170166015625,4.902689456939697,16.445659637451172
3261,2025-10-05 02:40:00,train,19.449840545654297,58.27415466308594,616.0203857421875,4.4301252365112305,15.019715309143066
3261,2025-10-05 02:42:00,train,19.502994537353516,57.22684860229492,621.918701171875,4.3035502433776855,15.199443817138672
3261,2025-10-05 02:44:00,train,18.194820404052734,48.523963928222656,613.5053100585938,3.251741409301758,14.943078994750977
3261,2025-10-05 02:46:00,train,16.935470581054688,47.82562255859375,574.94580078125,3.167341709136963,13.768128395080566
3261,2025-10-05 02:48:00,train,16.423824310302734,48.1148567199707,557.0074462890625,3.2022976875305176,13.221527099609375
3261,2025-10-05 02:50:00,train,17.04094886779785,54.493717193603516,551.959716796875,3.9732308387756348,13.067717552185059
3261,2025-10-05 02:52:00,train,18.149412155151367,63.3596305847168,553.1724243164062,5.044743061065674,13.104669570922852
3261,2025-10-05 02:54:00,train,15.3948392868042,48.821502685546875,520.4354248046875,3.287701368331909,12.107137680053711
3261,2025-10-05 02:56:00,train,13.86982536315918,46.45280456542969,479.7825012207031,3.0014262199401855,10.868398666381836
3261,2025-10-05 02:58:00,train,14.312217712402344,51.745765686035156,473.3074645996094,3.641120433807373,10.671096801757812
3261,2025-10-05 03:00:00,train,18.04722023010254,68.67544555664062,528.7345581054688,5.687199115753174,12.360021591186523
3261,2025-10-05 03:02:00,train,20.480552673339844,79.23700714111328,566.7012939453125,6.9636430740356445,13.516908645629883
3261,2025-10-05 03:04:00,train,24.069957733154297,92.89048767089844,630.3445434570312,8.61376953125,15.456188201904297
3261,2025-10-05 03:06:00,train,26.399436950683594,105.91574096679688,655.1312866210938,10.187968254089355,16.211467742919922
3261,2025-10-05 03:08:00,train,27.71300506591797,108.56112670898438,687.7476196289062,10.507683753967285,17.205322265625
3261,2025-10-05 03:10:00,train,27.528961181640625,107.64224243164062,685.3521728515625,10.396629333496094,17.13233184814453
3261,2025-10-05 03:12:00,train,174.0305938720703,226.4407501220703,5022.05078125,24.75432014465332,149.27627563476562
3261,2025-10-05 03:14:00,train,30.067495346069336,49.30933380126953,1000.0276489257812,3.3466594219207764,26.720836639404297
3261,2025-10-05 03:16:00,train,35.01741027832031,58.39271545410156,1126.446533203125,4.444454193115234,30.57295799255371
3261,2025-10-05 03:18:00,train,32.04153823852539,54.13618850708008,1045.6669921875,3.930020809173584,28.11151695251465
3261,2025-10-05 03:20:00,train,16.666879653930664,46.79591751098633,570.21533203125,3.042894124984741,13.623985290527344
3261,2025-10-05 03:22:00,train,2.232146978378296,20.175432205200195,202.0812530517578,-0.1743912398815155,2.406538248062134
3261,2025-10-05 03:24:00,train,1.5896096229553223,18.31717300415039,188.36488342285156,-0.39897581934928894,1.9885854721069336
3261,2025-10-05 03:26:00,train,2.808820962905884,17.281044006347656,232.48654174804688,-0.5241997838020325,3.3330206871032715
3261,2025-10-05 03:28:00,train,5.3638811111450195,30.40707015991211,264.2767333984375,1.0621789693832397,4.30170202255249
3261,2025-10-05 03:30:00,train,8.803550720214844,44.779273986816406,320.1552734375,2.7991676330566406,6.004382610321045
3261,2025-10-05 03:32:00,train,11.081798553466797,49.598106384277344,375.80987548828125,3.3815596103668213,7.700239181518555
3261,2025-10-05 03:34:00,train,14.984994888305664,61.7312126159668,455.7813720703125,4.847936630249023,10.13705825805664
3261,2025-10-05 03:36:00,train,18.604028701782227,76.07298278808594,517.6670532226562,6.581246852874756,12.022782325744629
3261,2025-10-05 03:38:00,train,19.7316837310791,92.8990478515625,487.9371643066406,8.614803314208984,11.116880416870117
3261,2025-10-05 03:40:00,train,16.405941009521484,54.48822784423828,531.141845703125,3.972567558288574,12.43337345123291
3261,2025-10-05 03:42:00,train,23.101228713989258,60.140899658203125,728.447509765625,4.655735492706299,18.445493698120117
3261,2025-10-05 03:44:00,train,18.60357666015625,65.60376739501953,559.1762084960938,5.3159637451171875,13.287611961364746
3261,2025-10-05 03:46:00,train,16.974287033081055,65.85879516601562,504.6947021484375,5.346786022186279,11.627500534057617
