well_id,timestamp,split,score,tranad_recon
129л,2025-12-10 08:44:00,test,0.4853019714355469,0.4853019714355469
129л,2025-12-10 08:46:00,test,0.4185788929462433,0.4185788929462433
129л,2025-12-10 08:48:00,test,0.4103608727455139,0.4103608727455139
129л,2025-12-10 08:50:00,test,0.41066068410873413,0.41066068410873413
129л,2025-12-10 08:52:00,test,0.40700170397758484,0.40700170397758484
129л,2025-12-10 08:54:00,test,0.41037076711654663,0.41037076711654663
129л,2025-12-10 08:56:00,test,0.42276090383529663,0.42276090383529663
129л,2025-12-10 08:58:00,test,0.44618067145347595,0.44618067145347595
129л,2025-12-10 09:00:00,test,0.3894069790840149,0.3894069790840149
129л,2025-12-10 09:02:00,test,0.4785950481891632,0.4785950481891632
129л,2025-12-10 09:04:00,test,0.4560374617576599,0.4560374617576599
129л,2025-12-10 09:06:00,test,0.4301780164241791,0.4301780164241791
129л,2025-12-10 09:08:00,test,0.46564987301826477,0.46564987301826477
129л,2025-12-10 09:10:00,test,0.44724565744400024,0.44724565744400024
129л,2025-12-10 09:12:00,test,0.5624391436576843,0.5624391436576843
129л,2025-12-10 09:14:00,test,0.4605715870857239,0.4605715870857239
129л,2025-12-10 09:16:00,test,0.3989778757095337,0.3989778757095337
129л,2025-12-10 09:18:00,test,0.4460236132144928,0.4460236132144928
129л,2025-12-10 09:20:00,test,0.4966360330581665,0.4966360330581665
129л,2025-12-10 09:22:00,test,0.4716493785381317,0.4716493785381317
129л,2025-12-10 09:24:00,test,0.4505928158760071,0.4505928158760071
129л,2025-12-10 09:26:00,test,0.39134618639945984,0.39134618639945984
129л,2025-12-10 09:28:00,test,0.33966177701950073,0.33966177701950073
129л,2025-12-10 09:30:00,test,0.3949698507785797,0.3949698507785797
129л,2025-12-10 09:32:00,test,0.39613720774650574,0.39613720774650574
129л,2025-12-10 09:34:00,test,0.38538575172424316,0.38538575172424316
129л,2025-12-10 09:36:00,test,0.38604626059532166,0.38604626059532166
129л,2025-12-10 09:38:00,test,0.39419862627983093,0.39419862627983093
129л,2025-12-10 09:40:00,test,0.4908832013607025,0.4908832013607025
129л,2025-12-10 09:42:00,test,0.4261724054813385,0.4261724054813385
129л,2025-12-10 09:44:00,test,0.5261008143424988,0.5261008143424988
129л,2025-12-10 09:46:00,test,0.4932197034358978,0.4932197034358978
129л,2025-12-10 09:48:00,test,0.4800354540348053,0.4800354540348053
129л,2025-12-10 09:50:00,test,0.38368579745292664,0.38368579745292664
129л,2025-12-10 09:52:00,test,0.4186708629131317,0.4186708629131317
129л,2025-12-10 09:54:00,test,0.4743575155735016,0.4743575155735016
129л,2025-12-10 09:56:00,test,0.4875328838825226,0.4875328838825226
129л,2025-12-10 09:58:00,test,0.3889213502407074,0.3889213502407074
129л,2025-12-10 10:00:00,test,0.33804723620414734,0.33804723620414734
129л,2025-12-10 10:02:00,test,0.37314125895500183,0.37314125895500183
129л,2025-12-10 10:04:00,test,0.3681206703186035,0.3681206703186035
129л,2025-12-10 10:06:00,test,0.35437071323394775,0.35437071323394775
129л,2025-12-10 10:08:00,test,0.37746161222457886,0.37746161222457886
129л,2025-12-10 10:10:00,test,0.5396441221237183,0.5396441221237183
129л,2025-12-10 10:12:00,test,0.5882540941238403,0.5882540941238403
129л,2025-12-10 10:14:00,test,0.7318478226661682,0.7318478226661682
129л,2025-12-10 10:16:00,test,0.6409733295440674,0.6409733295440674
129л,2025-12-10 10:18:00,test,0.513431966304779,0.513431966304779
129л,2025-12-10 10:20:00,test,0.5467385053634644,0.5467385053634644
129л,2025-12-10 10:22:00,test,0.6695893406867981,0.6695893406867981
129л,2025-12-10 10:24:00,test,0.6227949261665344,0.6227949261665344
129л,2025-12-10 10:26:00,test,0.5897700190544128,0.5897700190544128
129л,2025-12-10 10:28:00,test,0.5651503801345825,0.5651503801345825
129л,2025-12-10 10:30:00,test,0.6895208954811096,0.6895208954811096
129л,2025-12-10 10:32:00,test,0.6470667123794556,0.6470667123794556
129л,2025-12-10 10:34:00,test,0.6550925970077515,0.6550925970077515
129л,2025-12-10 10:36:00,test,0.7273898720741272,0.7273898720741272
129л,2025-12-10 10:38:00,test,0.5231834650039673,0.5231834650039673
129л,2025-12-10 10:40:00,test,0.5082929730415344,0.5082929730415344
129л,2025-12-10 10:42:00,test,0.5397872924804688,0.5397872924804688
129л,2025-12-10 10:44:00,test,0.47898292541503906,0.47898292541503906
129л,2025-12-10 10:46:00,test,0.45084166526794434,0.45084166526794434
129л,2025-12-10 10:48:00,test,0.43747252225875854,0.43747252225875854
129л,2025-12-10 10:50:00,test,0.4690695106983185,0.4690695106983185
129л,2025-12-10 10:52:00,test,0.4413822889328003,0.4413822889328003
129л,2025-12-10 10:54:00,test,0.41871505975723267,0.41871505975723267
129л,2025-12-10 10:56:00,test,0.45462700724601746,0.45462700724601746
129л,2025-12-10 10:58:00,test,0.47697174549102783,0.47697174549102783
129л,2025-12-10 11:00:00,test,0.447245329618454,0.447245329618454
129л,2025-12-10 11:02:00,test,0.4745425581932068,0.4745425581932068
129л,2025-12-10 11:04:00,test,0.4002790153026581,0.4002790153026581
129л,2025-12-10 11:06:00,test,0.4070405066013336,0.4070405066013336
129л,2025-12-10 11:08:00,test,0.39498084783554077,0.39498084783554077
129л,2025-12-10 11:10:00,test,0.41079267859458923,0.41079267859458923
129л,2025-12-10 11:12:00,test,0.42016908526420593,0.42016908526420593
129л,2025-12-10 11:14:00,test,0.47751936316490173,0.47751936316490173
129л,2025-12-10 11:16:00,test,0.5656671524047852,0.5656671524047852
129л,2025-12-10 11:18:00,test,0.5105614066123962,0.5105614066123962
129л,2025-12-10 11:20:00,test,0.46673086285591125,0.46673086285591125
129л,2025-12-10 11:22:00,test,0.5080799460411072,0.5080799460411072
129л,2025-12-10 11:24:00,test,0.47790780663490295,0.47790780663490295
129л,2025-12-10 11:26:00,test,0.4760642945766449,0.4760642945766449
129л,2025-12-10 11:28:00,test,0.5599649548530579,0.5599649548530579
129л,2025-12-10 11:30:00,test,0.44830986857414246,0.44830986857414246
129л,2025-12-10 11:32:00,test,0.440076619386673,0.440076619386673
129л,2025-12-10 11:34:00,test,0.43382781744003296,0.43382781744003296
129л,2025-12-10 11:36:00,test,0.4717845320701599,0.4717845320701599
129л,2025-12-10 11:38:00,test,0.416899174451828,0.416899174451828
129л,2025-12-10 11:40:00,test,0.42463263869285583,0.42463263869285583
129л,2025-12-10 11:42:00,test,0.4867900013923645,0.4867900013923645
129л,2025-12-10 11:44:00,test,0.464447021484375,0.464447021484375
129л,2025-12-10 11:46:00,test,0.4688367545604706,0.4688367545604706
129л,2025-12-10 11:48:00,test,0.44632387161254883,0.44632387161254883
129л,2025-12-10 11:50:00,test,0.43507835268974304,0.43507835268974304
129л,2025-12-10 11:52:00,test,0.4776357114315033,0.4776357114315033
129л,2025-12-10 11:54:00,test,0.5000736713409424,0.5000736713409424
129л,2025-12-10 11:56:00,test,0.5619255304336548,0.5619255304336548
129л,2025-12-10 11:58:00,test,0.5381717085838318,0.5381717085838318
129л,2025-12-10 12:00:00,test,0.5213459730148315,0.5213459730148315
129л,2025-12-10 12:02:00,test,0.4900248646736145,0.4900248646736145
129л,2025-12-10 12:04:00,test,0.5282694697380066,0.5282694697380066
129л,2025-12-10 12:06:00,test,0.5573192238807678,0.5573192238807678
129л,2025-12-10 12:08:00,test,0.6446613669395447,0.6446613669395447
129л,2025-12-10 12:10:00,test,0.6763490438461304,0.6763490438461304
129л,2025-12-10 12:12:00,test,0.7661683559417725,0.7661683559417725
129л,2025-12-10 12:14:00,test,0.6183644533157349,0.6183644533157349
129л,2025-12-10 12:16:00,test,0.614125669002533,0.614125669002533
129л,2025-12-10 12:18:00,test,0.7369557023048401,0.7369557023048401
129л,2025-12-10 12:20:00,test,0.6588612198829651,0.6588612198829651
129л,2025-12-10 12:22:00,test,0.6856377124786377,0.6856377124786377
129л,2025-12-10 12:24:00,test,0.6047897934913635,0.6047897934913635
129л,2025-12-10 12:26:00,test,0.5870495438575745,0.5870495438575745
129л,2025-12-10 12:28:00,test,0.6094762086868286,0.6094762086868286
129л,2025-12-10 12:30:00,test,0.5331324934959412,0.5331324934959412
129л,2025-12-10 12:32:00,test,0.5062013268470764,0.5062013268470764
129л,2025-12-10 12:34:00,test,0.49598684906959534,0.49598684906959534
129л,2025-12-10 12:36:00,test,0.47130537033081055,0.47130537033081055
129л,2025-12-10 12:38:00,test,0.5356283783912659,0.5356283783912659
129л,2025-12-10 12:40:00,test,0.5073288083076477,0.5073288083076477
129л,2025-12-10 12:42:00,test,0.46276068687438965,0.46276068687438965
129л,2025-12-10 12:44:00,test,0.4349060654640198,0.4349060654640198
129л,2025-12-10 12:46:00,test,0.474352091550827,0.474352091550827
129л,2025-12-10 12:48:00,test,0.5424780249595642,0.5424780249595642
129л,2025-12-10 12:50:00,test,0.6064781546592712,0.6064781546592712
129л,2025-12-10 12:52:00,test,0.5793591141700745,0.5793591141700745
129л,2025-12-10 12:54:00,test,0.6032909154891968,0.6032909154891968
129л,2025-12-10 12:56:00,test,0.5849104523658752,0.5849104523658752
129л,2025-12-10 12:58:00,test,0.5424489974975586,0.5424489974975586
129л,2025-12-10 13:00:00,test,0.565699577331543,0.565699577331543
129л,2025-12-10 13:02:00,test,0.514414370059967,0.514414370059967
129л,2025-12-10 13:04:00,test,0.4766186475753784,0.4766186475753784
129л,2025-12-10 13:06:00,test,0.4858059585094452,0.4858059585094452
129л,2025-12-10 13:08:00,test,0.5556997656822205,0.5556997656822205
129л,2025-12-10 13:10:00,test,0.6006675958633423,0.6006675958633423
129л,2025-12-10 13:12:00,test,0.4849565923213959,0.4849565923213959
129л,2025-12-10 13:14:00,test,0.48669862747192383,0.48669862747192383
129л,2025-12-10 13:16:00,test,0.47393083572387695,0.47393083572387695
129л,2025-12-10 13:18:00,test,0.5651071667671204,0.5651071667671204
129л,2025-12-10 13:20:00,test,0.5870816111564636,0.5870816111564636
129л,2025-12-10 13:22:00,test,0.7396783232688904,0.7396783232688904
129л,2025-12-10 13:24:00,test,0.7825430035591125,0.7825430035591125
129л,2025-12-10 13:26:00,test,0.9313233494758606,0.9313233494758606
129л,2025-12-10 13:28:00,test,1.0210713148117065,1.0210713148117065
129л,2025-12-10 13:30:00,test,1.0077853202819824,1.0077853202819824
129л,2025-12-10 13:32:00,test,0.6250290274620056,0.6250290274620056
129л,2025-12-10 13:34:00,test,0.6720533967018127,0.6720533967018127
129л,2025-12-10 13:36:00,test,0.7585943341255188,0.7585943341255188
129л,2025-12-10 13:38:00,test,0.8371726870536804,0.8371726870536804
129л,2025-12-10 13:40:00,test,1.0200035572052002,1.0200035572052002
129л,2025-12-10 13:42:00,test,0.5676047205924988,0.5676047205924988
129л,2025-12-10 13:44:00,test,0.62693190574646,0.62693190574646
129л,2025-12-10 13:46:00,test,0.7296154499053955,0.7296154499053955
129л,2025-12-10 13:48:00,test,0.7165325880050659,0.7165325880050659
129л,2025-12-10 13:50:00,test,0.8695007562637329,0.8695007562637329
129л,2025-12-10 13:52:00,test,0.8677831888198853,0.8677831888198853
129л,2025-12-10 13:54:00,test,0.9099275469779968,0.9099275469779968
129л,2025-12-10 13:56:00,test,0.9721773862838745,0.9721773862838745
129л,2025-12-10 13:58:00,test,0.48856687545776367,0.48856687545776367
129л,2025-12-10 14:00:00,test,0.5001734495162964,0.5001734495162964
129л,2025-12-10 14:02:00,test,0.3960265517234802,0.3960265517234802
129л,2025-12-10 14:04:00,test,0.3719191551208496,0.3719191551208496
129л,2025-12-10 14:06:00,test,0.3772988021373749,0.3772988021373749
129л,2025-12-10 14:08:00,test,0.42777594923973083,0.42777594923973083
129л,2025-12-10 14:10:00,test,0.4605455696582794,0.4605455696582794
129л,2025-12-10 14:12:00,test,0.4903782606124878,0.4903782606124878
129л,2025-12-10 14:14:00,test,0.4481208920478821,0.4481208920478821
129л,2025-12-10 14:16:00,test,0.4236144423484802,0.4236144423484802
129л,2025-12-10 14:18:00,test,0.4311221241950989,0.4311221241950989
129л,2025-12-10 14:20:00,test,0.45950600504875183,0.45950600504875183
129л,2025-12-10 14:22:00,test,0.43429404497146606,0.43429404497146606
129л,2025-12-10 14:24:00,test,0.3989669680595398,0.3989669680595398
129л,2025-12-10 14:26:00,test,0.5527556538581848,0.5527556538581848
129л,2025-12-10 14:28:00,test,0.5224363803863525,0.5224363803863525
129л,2025-12-10 14:30:00,test,0.4776836335659027,0.4776836335659027
129л,2025-12-10 14:32:00,test,0.5138890147209167,0.5138890147209167
129л,2025-12-10 14:34:00,test,0.5877430438995361,0.5877430438995361
129л,2025-12-10 14:36:00,test,0.5374564528465271,0.5374564528465271
129л,2025-12-10 14:38:00,test,0.5270366668701172,0.5270366668701172
129л,2025-12-10 14:40:00,test,0.6216931939125061,0.6216931939125061
129л,2025-12-10 14:42:00,test,0.8021907210350037,0.8021907210350037
129л,2025-12-10 14:44:00,test,0.6849902272224426,0.6849902272224426
129л,2025-12-10 14:46:00,test,0.7944897413253784,0.7944897413253784
129л,2025-12-10 14:48:00,test,0.6575542688369751,0.6575542688369751
129л,2025-12-10 14:50:00,test,0.658475935459137,0.658475935459137
129л,2025-12-10 14:52:00,test,0.6563271284103394,0.6563271284103394
129л,2025-12-10 14:54:00,test,0.6203073263168335,0.6203073263168335
129л,2025-12-10 14:56:00,test,0.6471313834190369,0.6471313834190369
129л,2025-12-10 14:58:00,test,0.57151859998703,0.57151859998703
129л,2025-12-10 15:00:00,test,0.5606633424758911,0.5606633424758911
129л,2025-12-10 15:02:00,test,0.5002531409263611,0.5002531409263611
129л,2025-12-10 15:04:00,test,0.5192275643348694,0.5192275643348694
129л,2025-12-10 15:06:00,test,0.4377884566783905,0.4377884566783905
129л,2025-12-10 15:08:00,test,0.4076279103755951,0.4076279103755951
129л,2025-12-10 15:10:00,test,0.5319610834121704,0.5319610834121704
129л,2025-12-10 15:12:00,test,0.5444580316543579,0.5444580316543579
129л,2025-12-10 15:14:00,test,0.4981677830219269,0.4981677830219269
129л,2025-12-10 15:16:00,test,0.5488128662109375,0.5488128662109375
129л,2025-12-10 15:18:00,test,0.5206790566444397,0.5206790566444397
129л,2025-12-10 15:20:00,test,0.5606443881988525,0.5606443881988525
129л,2025-12-10 15:22:00,test,0.4493785798549652,0.4493785798549652
129л,2025-12-10 15:24:00,test,0.4198186695575714,0.4198186695575714
129л,2025-12-10 15:26:00,test,0.4650760591030121,0.4650760591030121
129л,2025-12-10 15:28:00,test,0.4424920678138733,0.4424920678138733
129л,2025-12-10 15:30:00,test,0.45673781633377075,0.45673781633377075
129л,2025-12-10 15:32:00,test,0.5179374814033508,0.5179374814033508
129л,2025-12-10 15:34:00,test,0.625273585319519,0.625273585319519
129л,2025-12-10 15:36:00,test,0.5094959139823914,0.5094959139823914
129л,2025-12-10 15:38:00,test,0.450979620218277,0.450979620218277
129л,2025-12-10 15:40:00,test,0.5586841702461243,0.5586841702461243
129л,2025-12-10 15:42:00,test,0.5804861783981323,0.5804861783981323
129л,2025-12-10 15:44:00,test,0.5853924751281738,0.5853924751281738
129л,2025-12-10 15:46:00,test,0.6145531535148621,0.6145531535148621
129л,2025-12-10 15:48:00,test,0.6355147957801819,0.6355147957801819
129л,2025-12-10 15:50:00,test,0.6877142786979675,0.6877142786979675
129л,2025-12-10 15:52:00,test,0.6223904490470886,0.6223904490470886
129л,2025-12-10 15:54:00,test,0.635601282119751,0.635601282119751
129л,2025-12-10 15:56:00,test,0.7346751093864441,0.7346751093864441
129л,2025-12-10 15:58:00,test,0.6245065331459045,0.6245065331459045
129л,2025-12-10 16:00:00,test,0.6316229104995728,0.6316229104995728
129л,2025-12-10 16:02:00,test,0.5517570972442627,0.5517570972442627
129л,2025-12-10 16:04:00,test,0.4610430896282196,0.4610430896282196
129л,2025-12-10 16:06:00,test,0.4752751886844635,0.4752751886844635
129л,2025-12-10 16:08:00,test,0.45859625935554504,0.45859625935554504
129л,2025-12-10 16:10:00,test,0.5383761525154114,0.5383761525154114
129л,2025-12-10 16:12:00,test,0.5008806586265564,0.5008806586265564
129л,2025-12-10 16:14:00,test,0.40473151206970215,0.40473151206970215
129л,2025-12-10 16:16:00,test,0.36420363187789917,0.36420363187789917
129л,2025-12-10 16:18:00,test,0.3624514937400818,0.3624514937400818
129л,2025-12-10 16:20:00,test,0.319949209690094,0.319949209690094
129л,2025-12-10 16:22:00,test,0.3710017502307892,0.3710017502307892
129л,2025-12-10 16:24:00,test,0.5126783847808838,0.5126783847808838
129л,2025-12-10 16:26:00,test,0.44928184151649475,0.44928184151649475
129л,2025-12-10 16:28:00,test,0.45833146572113037,0.45833146572113037
129л,2025-12-10 16:30:00,test,0.37069061398506165,0.37069061398506165
129л,2025-12-10 16:32:00,test,0.3689739406108856,0.3689739406108856
129л,2025-12-10 16:34:00,test,0.40356162190437317,0.40356162190437317
129л,2025-12-10 16:36:00,test,0.44315797090530396,0.44315797090530396
129л,2025-12-10 16:38:00,test,0.5363988280296326,0.5363988280296326
129л,2025-12-10 16:40:00,test,0.47966882586479187,0.47966882586479187
129л,2025-12-10 16:42:00,test,0.44876953959465027,0.44876953959465027
129л,2025-12-10 16:44:00,test,0.4925035238265991,0.4925035238265991
129л,2025-12-10 16:46:00,test,0.5086902976036072,0.5086902976036072
129л,2025-12-10 16:48:00,test,0.39026933908462524,0.39026933908462524
129л,2025-12-10 16:50:00,test,0.47374236583709717,0.47374236583709717
129л,2025-12-10 16:52:00,test,0.3315390646457672,0.3315390646457672
129л,2025-12-10 16:54:00,test,0.38061943650245667,0.38061943650245667
129л,2025-12-10 16:56:00,test,0.39665690064430237,0.39665690064430237
129л,2025-12-10 16:58:00,test,0.4156440198421478,0.4156440198421478
129л,2025-12-10 17:00:00,test,0.6799514889717102,0.6799514889717102
129л,2025-12-10 17:02:00,test,0.6499603986740112,0.6499603986740112
129л,2025-12-10 17:04:00,test,0.5827126502990723,0.5827126502990723
129л,2025-12-10 17:06:00,test,0.41388779878616333,0.41388779878616333
129л,2025-12-10 17:08:00,test,0.40315571427345276,0.40315571427345276
129л,2025-12-10 17:10:00,test,0.47970467805862427,0.47970467805862427
129л,2025-12-10 17:12:00,test,0.5015013217926025,0.5015013217926025
129л,2025-12-10 17:14:00,test,0.5677012205123901,0.5677012205123901
129л,2025-12-10 17:16:00,test,0.6545202732086182,0.6545202732086182
129л,2025-12-10 17:18:00,test,0.60435551404953,0.60435551404953
129л,2025-12-10 17:20:00,test,0.6610504984855652,0.6610504984855652
129л,2025-12-10 17:22:00,test,0.7536370158195496,0.7536370158195496
129л,2025-12-10 17:24:00,test,0.5472451448440552,0.5472451448440552
129л,2025-12-10 17:26:00,test,0.5611658096313477,0.5611658096313477
129л,2025-12-10 17:28:00,test,0.7114804983139038,0.7114804983139038
129л,2025-12-10 17:30:00,test,0.5744885206222534,0.5744885206222534
129л,2025-12-10 17:32:00,test,0.5277268290519714,0.5277268290519714
129л,2025-12-10 17:34:00,test,0.5602519512176514,0.5602519512176514
129л,2025-12-10 17:36:00,test,0.5524646639823914,0.5524646639823914
129л,2025-12-10 17:38:00,test,0.6104457974433899,0.6104457974433899
129л,2025-12-10 17:40:00,test,0.5559932589530945,0.5559932589530945
129л,2025-12-10 17:42:00,test,0.5419577360153198,0.5419577360153198
129л,2025-12-10 17:44:00,test,0.573779284954071,0.573779284954071
129л,2025-12-10 17:46:00,test,0.578618586063385,0.578618586063385
129л,2025-12-10 17:48:00,test,0.5135417580604553,0.5135417580604553
129л,2025-12-10 17:50:00,test,4.461572647094727,4.461572647094727
129л,2025-12-10 17:52:00,test,0.5306468605995178,0.5306468605995178
129л,2025-12-10 17:54:00,test,0.5005521774291992,0.5005521774291992
129л,2025-12-10 17:56:00,test,0.5318831205368042,0.5318831205368042
129л,2025-12-10 17:58:00,test,0.4987362027168274,0.4987362027168274
129л,2025-12-10 18:00:00,test,0.472129762172699,0.472129762172699
129л,2025-12-10 18:02:00,test,0.5531522631645203,0.5531522631645203
129л,2025-12-10 18:04:00,test,0.5595769882202148,0.5595769882202148
129л,2025-12-10 18:06:00,test,0.47347718477249146,0.47347718477249146
129л,2025-12-10 18:08:00,test,0.4387871325016022,0.4387871325016022
129л,2025-12-10 18:10:00,test,0.5004489421844482,0.5004489421844482
129л,2025-12-10 18:12:00,test,0.5342274904251099,0.5342274904251099
129л,2025-12-10 18:14:00,test,0.5693318843841553,0.5693318843841553
129л,2025-12-10 18:16:00,test,0.6199585199356079,0.6199585199356079
129л,2025-12-10 18:18:00,test,0.6749130487442017,0.6749130487442017
129л,2025-12-10 18:20:00,test,0.7070642709732056,0.7070642709732056
129л,2025-12-10 18:22:00,test,0.7535138130187988,0.7535138130187988
129л,2025-12-10 18:24:00,test,0.6147518754005432,0.6147518754005432
129л,2025-12-10 18:26:00,test,0.8664436340332031,0.8664436340332031
129л,2025-12-10 18:28:00,test,1.1832627058029175,1.1832627058029175
129л,2025-12-10 18:30:00,test,1.3916397094726562,1.3916397094726562
129л,2025-12-10 18:32:00,test,1.8034861087799072,1.8034861087799072
129л,2025-12-10 18:34:00,test,2.369889259338379,2.369889259338379
129л,2025-12-10 18:36:00,test,3.0846633911132812,3.0846633911132812
129л,2025-12-10 18:38:00,test,0.46443748474121094,0.46443748474121094
129л,2025-12-10 18:40:00,test,0.4659527540206909,0.4659527540206909
129л,2025-12-10 18:42:00,test,0.4323526620864868,0.4323526620864868
129л,2025-12-10 18:44:00,test,0.4950523376464844,0.4950523376464844
129л,2025-12-10 18:46:00,test,0.4141160547733307,0.4141160547733307
129л,2025-12-10 18:48:00,test,0.421752005815506,0.421752005815506
129л,2025-12-10 18:50:00,test,0.4793098270893097,0.4793098270893097
129л,2025-12-10 18:52:00,test,0.47985970973968506,0.47985970973968506
129л,2025-12-10 18:54:00,test,0.48945021629333496,0.48945021629333496
129л,2025-12-10 18:56:00,test,0.449847012758255,0.449847012758255
129л,2025-12-10 18:58:00,test,0.4708411991596222,0.4708411991596222
129л,2025-12-10 19:00:00,test,0.517358124256134,0.517358124256134
129л,2025-12-10 19:02:00,test,0.585825502872467,0.585825502872467
129л,2025-12-10 19:04:00,test,0.6951529383659363,0.6951529383659363
129л,2025-12-10 19:06:00,test,0.7846735715866089,0.7846735715866089
129л,2025-12-10 19:08:00,test,0.8396083116531372,0.8396083116531372
129л,2025-12-10 19:10:00,test,0.81639164686203,0.81639164686203
129л,2025-12-10 19:12:00,test,0.8628953099250793,0.8628953099250793
129л,2025-12-10 19:14:00,test,0.7996864914894104,0.7996864914894104
129л,2025-12-10 19:16:00,test,0.7041242122650146,0.7041242122650146
129л,2025-12-10 19:18:00,test,0.6186302900314331,0.6186302900314331
129л,2025-12-10 19:20:00,test,0.5099144577980042,0.5099144577980042
129л,2025-12-10 19:22:00,test,0.44394242763519287,0.44394242763519287
129л,2025-12-10 19:24:00,test,0.5205373764038086,0.5205373764038086
129л,2025-12-10 19:26:00,test,0.40631788969039917,0.40631788969039917
129л,2025-12-10 19:28:00,test,0.38060930371284485,0.38060930371284485
129л,2025-12-10 19:30:00,test,0.38225647807121277,0.38225647807121277
129л,2025-12-10 19:32:00,test,0.4274522364139557,0.4274522364139557
129л,2025-12-10 19:34:00,test,0.4308824837207794,0.4308824837207794
129л,2025-12-10 19:36:00,test,0.39189767837524414,0.39189767837524414
129л,2025-12-10 19:38:00,test,0.421662837266922,0.421662837266922
129л,2025-12-10 19:40:00,test,0.40655088424682617,0.40655088424682617
129л,2025-12-10 19:42:00,test,0.45885854959487915,0.45885854959487915
129л,2025-12-10 19:44:00,test,0.43199217319488525,0.43199217319488525
129л,2025-12-10 19:46:00,test,0.44234132766723633,0.44234132766723633
129л,2025-12-10 19:48:00,test,2.9225001335144043,2.9225001335144043
129л,2025-12-10 19:50:00,test,0.4221112132072449,0.4221112132072449
129л,2025-12-10 19:52:00,test,0.40730032324790955,0.40730032324790955
129л,2025-12-10 19:54:00,test,0.4385392665863037,0.4385392665863037
129л,2025-12-10 19:56:00,test,0.4307599663734436,0.4307599663734436
129л,2025-12-10 19:58:00,test,0.4609186351299286,0.4609186351299286
129л,2025-12-10 20:00:00,test,0.4897502064704895,0.4897502064704895
129л,2025-12-10 20:02:00,test,0.4889521598815918,0.4889521598815918
129л,2025-12-10 20:04:00,test,0.4635348618030548,0.4635348618030548
129л,2025-12-10 20:06:00,test,0.45068079233169556,0.45068079233169556
129л,2025-12-10 20:08:00,test,0.5075066685676575,0.5075066685676575
129л,2025-12-10 20:10:00,test,0.5365975499153137,0.5365975499153137
129л,2025-12-10 20:12:00,test,0.5827982425689697,0.5827982425689697
129л,2025-12-10 20:14:00,test,0.6101089119911194,0.6101089119911194
129л,2025-12-10 20:16:00,test,0.6804342865943909,0.6804342865943909
129л,2025-12-10 20:18:00,test,0.575445830821991,0.575445830821991
129л,2025-12-10 20:20:00,test,0.40628287196159363,0.40628287196159363
129л,2025-12-10 20:22:00,test,0.3544055223464966,0.3544055223464966
129л,2025-12-10 20:24:00,test,0.42108556628227234,0.42108556628227234
129л,2025-12-10 20:26:00,test,0.4542119801044464,0.4542119801044464
129л,2025-12-10 20:28:00,test,0.49409857392311096,0.49409857392311096
129л,2025-12-10 20:30:00,test,0.43448248505592346,0.43448248505592346
129л,2025-12-10 20:32:00,test,0.46205756068229675,0.46205756068229675
129л,2025-12-10 20:34:00,test,0.5578097105026245,0.5578097105026245
129л,2025-12-10 20:36:00,test,0.5538160800933838,0.5538160800933838
129л,2025-12-10 20:38:00,test,0.6188772320747375,0.6188772320747375
129л,2025-12-10 20:40:00,test,0.5853312611579895,0.5853312611579895
129л,2025-12-10 20:42:00,test,0.7465367913246155,0.7465367913246155
129л,2025-12-10 20:44:00,test,0.5693190693855286,0.5693190693855286
129л,2025-12-10 20:46:00,test,0.6598370671272278,0.6598370671272278
129л,2025-12-10 20:48:00,test,0.6077920198440552,0.6077920198440552
129л,2025-12-10 20:50:00,test,0.4677146375179291,0.4677146375179291
129л,2025-12-10 20:52:00,test,0.4831886887550354,0.4831886887550354
129л,2025-12-10 20:54:00,test,0.44882622361183167,0.44882622361183167
129л,2025-12-10 20:56:00,test,0.45503464341163635,0.45503464341163635
129л,2025-12-10 20:58:00,test,0.5712426900863647,0.5712426900863647
129л,2025-12-10 21:00:00,test,0.5360654592514038,0.5360654592514038
129л,2025-12-10 21:02:00,test,0.46510446071624756,0.46510446071624756
129л,2025-12-10 21:04:00,test,0.4441257417201996,0.4441257417201996
129л,2025-12-10 21:06:00,test,0.48248550295829773,0.48248550295829773
129л,2025-12-10 21:08:00,test,0.4490400552749634,0.4490400552749634
129л,2025-12-10 21:10:00,test,0.4047386050224304,0.4047386050224304
129л,2025-12-10 21:12:00,test,0.3899354338645935,0.3899354338645935
129л,2025-12-10 21:14:00,test,0.3804294168949127,0.3804294168949127
129л,2025-12-10 21:16:00,test,0.3950946629047394,0.3950946629047394
129л,2025-12-10 21:18:00,test,0.3905324339866638,0.3905324339866638
129л,2025-12-10 21:20:00,test,0.4055243730545044,0.4055243730545044
129л,2025-12-10 21:22:00,test,0.48614510893821716,0.48614510893821716
129л,2025-12-10 21:24:00,test,0.47056177258491516,0.47056177258491516
129л,2025-12-10 21:26:00,test,0.43492379784584045,0.43492379784584045
129л,2025-12-10 21:28:00,test,0.4879014790058136,0.4879014790058136
129л,2025-12-10 21:30:00,test,0.3747763931751251,0.3747763931751251
129л,2025-12-10 21:32:00,test,0.3877002000808716,0.3877002000808716
129л,2025-12-10 21:34:00,test,0.38660621643066406,0.38660621643066406
129л,2025-12-10 21:36:00,test,0.4225359261035919,0.4225359261035919
129л,2025-12-10 21:38:00,test,0.47868993878364563,0.47868993878364563
129л,2025-12-10 21:40:00,test,0.4584723114967346,0.4584723114967346
